interactionId,date,customerIdx,empNo,empName,type,outcomeScore,accountHolderId,policyAccountNumber,customerId,customerName
1102,2016-11-28T01:15:46.170Z,306,10098,"Servieres, Sreekrishna",renewal,positive,L073US26H,2082 700 8559-50,N8AM64IY22I,Blanch Dueno
1103,2017-07-07T06:22:23.164Z,306,10098,"Servieres, Sreekrishna",other,negative,L073US26H,2082 700 8559-50,N8AM64IY22I,Blanch Dueno
1104,2014-03-18T22:07:56.895Z,306,10098,"Servieres, Sreekrishna",beneficiarychange,negative,L073US26H,2082 700 8559-50,N8AM64IY22I,Blanch Dueno
1105,2012-04-16T20:44:21.260Z,306,10098,"Servieres, Sreekrishna",beneficiarychange,negative,L073US26H,2082 700 8559-50,N8AM64IY22I,Blanch Dueno
1106,2011-05-15T22:59:27.953Z,306,10098,"Servieres, Sreekrishna",question,positive,L073US26H,2082 700 8559-50,N8AM64IY22I,Blanch Dueno
1107,2012-11-10T07:16:58.452Z,306,10098,"Servieres, Sreekrishna",policychange,positive,L073US26H,2082 700 8559-50,N8AM64IY22I,Blanch Dueno
1108,2010-12-31T21:37:03.771Z,307,10137,"Hutton, Maren",question,negative,L073US26H,9220 396 9399-75,N8AM64IY22I,Blanch Dueno
1109,2010-09-17T01:22:36.766Z,307,10137,"Hutton, Maren",question,neutral,L073US26H,9220 396 9399-75,N8AM64IY22I,Blanch Dueno
1110,2012-10-02T04:20:55.154Z,307,10137,"Hutton, Maren",other,positive,L073US26H,9220 396 9399-75,N8AM64IY22I,Blanch Dueno
1111,2018-06-27T05:20:42.556Z,307,10137,"Hutton, Maren",other,negative,L073US26H,9220 396 9399-75,N8AM64IY22I,Blanch Dueno
1112,2012-03-06T17:12:30.493Z,307,10137,"Hutton, Maren",other,negative,L073US26H,9220 396 9399-75,N8AM64IY22I,Blanch Dueno
1113,2010-05-15T09:06:26.423Z,308,10954,"Burnard, Ranga",other,positive,L073US26H,8193 145 9849-58,N8AM64IY22I,Blanch Dueno
1114,2012-06-12T08:15:25.159Z,309,10465,"Shackel, Claudi",beneficiarychange,negative,O838NW66I,5021 088 1364-54,Q3CL85TC98A,Sheryll Rehl
1115,2015-01-05T06:59:28.527Z,309,10465,"Shackel, Claudi",policychange,positive,O838NW66I,5021 088 1364-54,Q3CL85TC98A,Sheryll Rehl
1116,2012-01-31T20:07:35.830Z,309,10465,"Shackel, Claudi",other,positive,O838NW66I,5021 088 1364-54,Q3CL85TC98A,Sheryll Rehl
1117,2010-05-31T14:00:25.291Z,309,10465,"Shackel, Claudi",policychange,positive,O838NW66I,5021 088 1364-54,Q3CL85TC98A,Sheryll Rehl
1118,2016-05-01T16:02:13.687Z,309,10465,"Shackel, Claudi",renewal,positive,O838NW66I,5021 088 1364-54,Q3CL85TC98A,Sheryll Rehl
1119,2012-02-22T05:42:28.183Z,309,10465,"Shackel, Claudi",policychange,positive,O838NW66I,5021 088 1364-54,Q3CL85TC98A,Sheryll Rehl
1120,2011-09-25T13:41:50.197Z,309,10465,"Shackel, Claudi",beneficiarychange,positive,O838NW66I,5021 088 1364-54,Q3CL85TC98A,Sheryll Rehl
1121,2011-12-23T04:09:24.624Z,309,10465,"Shackel, Claudi",policychange,positive,O838NW66I,5021 088 1364-54,Q3CL85TC98A,Sheryll Rehl
1122,2014-02-27T12:31:51.294Z,309,10465,"Shackel, Claudi",complaint,negative,O838NW66I,5021 088 1364-54,Q3CL85TC98A,Sheryll Rehl
1123,2012-02-10T15:13:00.959Z,310,10721,"Redmiles, Bernd",other,negative,O838NW66I,1008 560 0484-40,Q3CL85TC98A,Sheryll Rehl
1124,2010-05-26T18:03:26.191Z,311,10478,"Ushiama, Maik",policychange,positive,O838NW66I,6391 314 3574-90,Q3CL85TC98A,Sheryll Rehl
1125,2013-04-26T01:56:54.255Z,311,10478,"Ushiama, Maik",policychange,positive,O838NW66I,6391 314 3574-90,Q3CL85TC98A,Sheryll Rehl
1126,2016-05-21T22:39:57.684Z,311,10478,"Ushiama, Maik",policychange,positive,O838NW66I,6391 314 3574-90,Q3CL85TC98A,Sheryll Rehl
1127,2017-03-07T03:46:08.698Z,311,10478,"Ushiama, Maik",complaint,negative,O838NW66I,6391 314 3574-90,Q3CL85TC98A,Sheryll Rehl
1128,2012-05-22T02:37:02.807Z,312,10869,"Jonsson, Guangming",other,negative,O838NW66I,9990 720 9825-42,Q3CL85TC98A,Sheryll Rehl
1129,2013-11-24T08:33:01.753Z,312,10869,"Jonsson, Guangming",beneficiarychange,negative,O838NW66I,9990 720 9825-42,Q3CL85TC98A,Sheryll Rehl
1130,2016-02-14T18:49:37.195Z,313,10382,"Dredge, Shirish",other,negative,M733AV98T,9409 874 1217-98,A8EO68YI00C,Adelia Dong
1131,2017-01-15T14:13:59.949Z,313,10382,"Dredge, Shirish",complaint,negative,M733AV98T,9409 874 1217-98,A8EO68YI00C,Adelia Dong
1132,2016-07-27T23:56:31.158Z,313,10382,"Dredge, Shirish",policychange,negative,M733AV98T,9409 874 1217-98,A8EO68YI00C,Adelia Dong
1133,2016-09-12T06:24:35.262Z,313,10382,"Dredge, Shirish",other,negative,M733AV98T,9409 874 1217-98,A8EO68YI00C,Adelia Dong
1134,2016-03-28T16:02:54.276Z,313,10382,"Dredge, Shirish",question,neutral,M733AV98T,9409 874 1217-98,A8EO68YI00C,Adelia Dong
1135,2013-05-28T18:29:11.086Z,314,10535,"Stroustrup, Shalesh",policychange,positive,M733AV98T,4151 489 2958-60,A8EO68YI00C,Adelia Dong
1136,2015-01-25T21:29:53.781Z,314,10535,"Stroustrup, Shalesh",beneficiarychange,negative,M733AV98T,4151 489 2958-60,A8EO68YI00C,Adelia Dong
1137,2011-06-26T17:33:08.617Z,315,10773,"Bahr, Avishai",question,neutral,M733AV98T,2911 325 2640-27,A8EO68YI00C,Adelia Dong
1138,2013-12-05T09:28:58.539Z,315,10773,"Bahr, Avishai",policychange,positive,M733AV98T,2911 325 2640-27,A8EO68YI00C,Adelia Dong
1139,2014-10-05T21:56:35.799Z,315,10773,"Bahr, Avishai",complaint,negative,M733AV98T,2911 325 2640-27,A8EO68YI00C,Adelia Dong
1140,2017-09-27T20:00:22.425Z,315,10773,"Bahr, Avishai",complaint,negative,M733AV98T,2911 325 2640-27,A8EO68YI00C,Adelia Dong
1141,2015-04-16T06:30:57.566Z,315,10773,"Bahr, Avishai",policychange,positive,M733AV98T,2911 325 2640-27,A8EO68YI00C,Adelia Dong
1142,2017-01-08T03:24:55.972Z,315,10773,"Bahr, Avishai",question,neutral,M733AV98T,2911 325 2640-27,A8EO68YI00C,Adelia Dong
1143,2010-05-17T14:55:41.500Z,315,10773,"Bahr, Avishai",renewal,positive,M733AV98T,2911 325 2640-27,A8EO68YI00C,Adelia Dong
1144,2012-04-23T09:10:29.618Z,315,10773,"Bahr, Avishai",complaint,negative,M733AV98T,2911 325 2640-27,A8EO68YI00C,Adelia Dong
1145,2018-04-28T10:48:46.468Z,315,10773,"Bahr, Avishai",beneficiarychange,positive,M733AV98T,2911 325 2640-27,A8EO68YI00C,Adelia Dong
1146,2013-04-26T15:04:16.593Z,316,10682,"Haumacher, Bedir",policychange,positive,U823UA92L,3571 177 8176-65,Q6WN90VC44L,Junior Crisler
1147,2016-10-16T01:26:25.969Z,316,10682,"Haumacher, Bedir",question,positive,U823UA92L,3571 177 8176-65,Q6WN90VC44L,Junior Crisler
1148,2011-01-21T08:00:49.133Z,316,10682,"Haumacher, Bedir",renewal,positive,U823UA92L,3571 177 8176-65,Q6WN90VC44L,Junior Crisler
1149,2012-04-29T18:48:22.077Z,316,10682,"Haumacher, Bedir",other,negative,U823UA92L,3571 177 8176-65,Q6WN90VC44L,Junior Crisler
1150,2013-05-29T21:58:14.174Z,316,10682,"Haumacher, Bedir",renewal,positive,U823UA92L,3571 177 8176-65,Q6WN90VC44L,Junior Crisler
1151,2013-10-10T18:14:13.382Z,316,10682,"Haumacher, Bedir",other,negative,U823UA92L,3571 177 8176-65,Q6WN90VC44L,Junior Crisler
1152,2014-05-05T18:04:28.693Z,316,10682,"Haumacher, Bedir",beneficiarychange,positive,U823UA92L,3571 177 8176-65,Q6WN90VC44L,Junior Crisler
1153,2011-08-02T22:09:41.264Z,317,10335,"Bahi, Toshimori",beneficiarychange,negative,U823UA92L,3037 802 3883-30,Q6WN90VC44L,Junior Crisler
1154,2011-02-06T08:03:18.757Z,317,10335,"Bahi, Toshimori",beneficiarychange,positive,U823UA92L,3037 802 3883-30,Q6WN90VC44L,Junior Crisler
1155,2017-07-23T22:20:50.920Z,317,10335,"Bahi, Toshimori",question,positive,U823UA92L,3037 802 3883-30,Q6WN90VC44L,Junior Crisler
1156,2017-06-10T10:11:44.222Z,317,10335,"Bahi, Toshimori",policychange,positive,U823UA92L,3037 802 3883-30,Q6WN90VC44L,Junior Crisler
1157,2010-06-19T10:04:57.309Z,317,10335,"Bahi, Toshimori",question,neutral,U823UA92L,3037 802 3883-30,Q6WN90VC44L,Junior Crisler
1158,2014-12-31T16:41:28.952Z,318,10779,"Yavatkar, Mori",renewal,positive,N711XM94N,0569 080 4692-05,N1BC63TL80F,Terrilyn Horak
1159,2018-04-22T05:27:43.954Z,318,10779,"Yavatkar, Mori",other,negative,N711XM94N,0569 080 4692-05,N1BC63TL80F,Terrilyn Horak
1160,2016-09-14T05:17:22.066Z,319,10856,"Peck, Sreenivas",cancel,negative,M018FR60Z,7038 486 6064-65,X2HZ64CD05L,Kerstin Worcester
1161,2013-02-06T07:28:55.942Z,319,10856,"Peck, Sreenivas",question,positive,M018FR60Z,7038 486 6064-65,X2HZ64CD05L,Kerstin Worcester
1162,2010-10-11T22:11:04.900Z,319,10856,"Peck, Sreenivas",complaint,negative,M018FR60Z,7038 486 6064-65,X2HZ64CD05L,Kerstin Worcester
1163,2011-09-26T10:45:43.744Z,319,10856,"Peck, Sreenivas",beneficiarychange,negative,M018FR60Z,7038 486 6064-65,X2HZ64CD05L,Kerstin Worcester
1164,2014-09-20T02:50:18.872Z,319,10856,"Peck, Sreenivas",policychange,negative,M018FR60Z,7038 486 6064-65,X2HZ64CD05L,Kerstin Worcester
1165,2016-08-06T18:56:44.734Z,319,10856,"Peck, Sreenivas",other,positive,M018FR60Z,7038 486 6064-65,X2HZ64CD05L,Kerstin Worcester
1166,2015-08-29T10:56:34.708Z,319,10856,"Peck, Sreenivas",policychange,negative,M018FR60Z,7038 486 6064-65,X2HZ64CD05L,Kerstin Worcester
1167,2010-11-14T23:19:37.768Z,319,10856,"Peck, Sreenivas",question,positive,M018FR60Z,7038 486 6064-65,X2HZ64CD05L,Kerstin Worcester
1168,2010-01-14T19:14:06.643Z,320,10049,"Tramer, Basil",policychange,positive,I247ZW06Z,9904 482 9820-53,F3EY56SK78S,Chantal Garate
1169,2013-11-19T06:04:41.869Z,320,10049,"Tramer, Basil",complaint,negative,I247ZW06Z,9904 482 9820-53,F3EY56SK78S,Chantal Garate
1170,2018-02-15T10:02:45.477Z,320,10049,"Tramer, Basil",cancel,negative,I247ZW06Z,9904 482 9820-53,F3EY56SK78S,Chantal Garate
1171,2012-10-28T01:41:15.640Z,320,10049,"Tramer, Basil",beneficiarychange,positive,I247ZW06Z,9904 482 9820-53,F3EY56SK78S,Chantal Garate
1172,2011-10-18T07:52:25.504Z,320,10049,"Tramer, Basil",other,negative,I247ZW06Z,9904 482 9820-53,F3EY56SK78S,Chantal Garate
1173,2014-09-28T19:14:31.670Z,321,10682,"Haumacher, Bedir",beneficiarychange,negative,I247ZW06Z,8077 352 3597-69,F3EY56SK78S,Chantal Garate
1174,2011-01-01T09:25:19.614Z,321,10682,"Haumacher, Bedir",question,positive,I247ZW06Z,8077 352 3597-69,F3EY56SK78S,Chantal Garate
1175,2016-08-31T23:36:25.477Z,321,10682,"Haumacher, Bedir",complaint,negative,I247ZW06Z,8077 352 3597-69,F3EY56SK78S,Chantal Garate
1176,2014-11-17T10:00:56.285Z,321,10682,"Haumacher, Bedir",question,positive,I247ZW06Z,8077 352 3597-69,F3EY56SK78S,Chantal Garate
1177,2012-01-13T23:29:22.513Z,321,10682,"Haumacher, Bedir",cancel,negative,I247ZW06Z,8077 352 3597-69,F3EY56SK78S,Chantal Garate
1178,2016-05-17T19:40:28.285Z,322,10387,"Wrigley, Parto",cancel,negative,I247ZW06Z,4554 261 6696-11,F3EY56SK78S,Chantal Garate
1179,2010-11-08T09:14:01.267Z,323,10338,"Ranai, Heon",beneficiarychange,negative,G522PX19B,5900 406 5488-65,P1UG28ZO31Y,Jessi Sullen
1180,2018-05-24T08:06:46.621Z,323,10338,"Ranai, Heon",question,positive,G522PX19B,5900 406 5488-65,P1UG28ZO31Y,Jessi Sullen
1181,2018-01-08T02:42:28.059Z,323,10338,"Ranai, Heon",question,neutral,G522PX19B,5900 406 5488-65,P1UG28ZO31Y,Jessi Sullen
1182,2015-12-26T14:39:45.216Z,325,10669,"Iisaka, Yurij",other,negative,L403LU11P,2684 210 4691-05,B4ZE62HX71P,Marcia Lopey
1183,2016-11-19T05:56:23.211Z,326,10735,"Gewali, Morrie",question,negative,C273UH38P,9479 872 0330-51,L7OC58OK56G,Micheal Skilton
1184,2013-10-29T09:46:04.777Z,326,10735,"Gewali, Morrie",policychange,positive,C273UH38P,9479 872 0330-51,L7OC58OK56G,Micheal Skilton
1185,2013-02-25T07:43:24.585Z,326,10735,"Gewali, Morrie",question,negative,C273UH38P,9479 872 0330-51,L7OC58OK56G,Micheal Skilton
1186,2017-06-11T23:55:55.614Z,326,10735,"Gewali, Morrie",question,positive,C273UH38P,9479 872 0330-51,L7OC58OK56G,Micheal Skilton
1187,2015-09-16T18:46:07.934Z,327,10693,"Daescu, Berhard",question,positive,Y059SY24V,5751 935 0103-87,U1FL84LV92P,Emerald Gaufusi
1188,2016-01-23T19:16:51.442Z,327,10693,"Daescu, Berhard",question,negative,Y059SY24V,5751 935 0103-87,U1FL84LV92P,Emerald Gaufusi
1189,2015-07-23T11:27:20.979Z,327,10693,"Daescu, Berhard",question,positive,Y059SY24V,5751 935 0103-87,U1FL84LV92P,Emerald Gaufusi
1190,2010-08-27T16:57:01.969Z,327,10693,"Daescu, Berhard",policychange,positive,Y059SY24V,5751 935 0103-87,U1FL84LV92P,Emerald Gaufusi
1191,2010-01-09T18:34:20.419Z,327,10693,"Daescu, Berhard",renewal,positive,Y059SY24V,5751 935 0103-87,U1FL84LV92P,Emerald Gaufusi
1192,2012-10-04T08:19:21.434Z,327,10693,"Daescu, Berhard",question,neutral,Y059SY24V,5751 935 0103-87,U1FL84LV92P,Emerald Gaufusi
1193,2014-07-11T15:22:47.804Z,327,10693,"Daescu, Berhard",policychange,negative,Y059SY24V,5751 935 0103-87,U1FL84LV92P,Emerald Gaufusi
1194,2014-05-18T20:12:20.610Z,327,10693,"Daescu, Berhard",question,neutral,Y059SY24V,5751 935 0103-87,U1FL84LV92P,Emerald Gaufusi
1195,2015-08-14T12:18:15.975Z,328,10954,"Burnard, Ranga",question,positive,X073CI84L,3231 892 4828-71,V4BQ11FQ85X,Stevie Vost
1196,2016-11-08T15:49:22.743Z,328,10954,"Burnard, Ranga",other,positive,X073CI84L,3231 892 4828-71,V4BQ11FQ85X,Stevie Vost
1197,2010-05-22T10:41:59.905Z,328,10954,"Burnard, Ranga",policychange,negative,X073CI84L,3231 892 4828-71,V4BQ11FQ85X,Stevie Vost
1198,2015-12-22T19:01:24.730Z,328,10954,"Burnard, Ranga",other,negative,X073CI84L,3231 892 4828-71,V4BQ11FQ85X,Stevie Vost
1199,2012-02-12T02:19:11.189Z,328,10954,"Burnard, Ranga",question,neutral,X073CI84L,3231 892 4828-71,V4BQ11FQ85X,Stevie Vost
1200,2012-06-03T06:11:38.918Z,329,10465,"Shackel, Claudi",question,negative,L710ZL87E,5897 398 7257-30,N5ZR16PK10D,Luvenia Gianola
1201,2012-03-11T05:36:03.908Z,329,10465,"Shackel, Claudi",renewal,positive,L710ZL87E,5897 398 7257-30,N5ZR16PK10D,Luvenia Gianola
1202,2017-03-08T06:12:41.689Z,330,10910,"Jervis, Arco",policychange,negative,Y749IL78N,5125 611 0702-83,K9AL33GA84M,Merlene Crichton
1203,2010-11-18T02:23:44.538Z,330,10910,"Jervis, Arco",question,positive,Y749IL78N,5125 611 0702-83,K9AL33GA84M,Merlene Crichton
1204,2015-10-05T14:36:34.142Z,331,10432,"Tiemann, Hisao",policychange,positive,Y749IL78N,6411 691 1120-95,K9AL33GA84M,Merlene Crichton
1205,2016-03-04T09:41:27.323Z,331,10432,"Tiemann, Hisao",policychange,positive,Y749IL78N,6411 691 1120-95,K9AL33GA84M,Merlene Crichton
1206,2014-01-12T12:23:57.266Z,331,10432,"Tiemann, Hisao",question,positive,Y749IL78N,6411 691 1120-95,K9AL33GA84M,Merlene Crichton
1207,2014-08-28T01:28:53.418Z,331,10432,"Tiemann, Hisao",beneficiarychange,positive,Y749IL78N,6411 691 1120-95,K9AL33GA84M,Merlene Crichton
1208,2012-02-13T18:14:13.520Z,331,10432,"Tiemann, Hisao",beneficiarychange,negative,Y749IL78N,6411 691 1120-95,K9AL33GA84M,Merlene Crichton
1209,2016-12-31T07:31:34.066Z,331,10432,"Tiemann, Hisao",cancel,negative,Y749IL78N,6411 691 1120-95,K9AL33GA84M,Merlene Crichton
1210,2014-02-03T12:58:32.844Z,332,10154,"Thibadeau, Abdulah",beneficiarychange,negative,D612HA68O,0573 000 9166-25,B4ID31TD43D,Magda Cunanan
1211,2010-11-19T02:31:25.158Z,332,10154,"Thibadeau, Abdulah",question,negative,D612HA68O,0573 000 9166-25,B4ID31TD43D,Magda Cunanan
1212,2014-05-04T10:07:03.925Z,332,10154,"Thibadeau, Abdulah",policychange,positive,D612HA68O,0573 000 9166-25,B4ID31TD43D,Magda Cunanan
1213,2012-04-24T22:09:43.024Z,332,10154,"Thibadeau, Abdulah",beneficiarychange,negative,D612HA68O,0573 000 9166-25,B4ID31TD43D,Magda Cunanan
1214,2018-05-12T18:08:26.148Z,332,10154,"Thibadeau, Abdulah",other,positive,D612HA68O,0573 000 9166-25,B4ID31TD43D,Magda Cunanan
1215,2012-05-30T13:48:30.486Z,333,10259,"Vesel, Susanna",question,negative,D612HA68O,7598 921 9262-75,B4ID31TD43D,Magda Cunanan
1216,2014-04-26T22:14:01.414Z,333,10259,"Vesel, Susanna",question,negative,D612HA68O,7598 921 9262-75,B4ID31TD43D,Magda Cunanan
1217,2016-04-15T13:19:44.390Z,333,10259,"Vesel, Susanna",policychange,negative,D612HA68O,7598 921 9262-75,B4ID31TD43D,Magda Cunanan
1218,2013-12-21T20:43:35.839Z,334,10667,"Cusworth, Makato",beneficiarychange,negative,L918BB54V,3081 716 8019-62,K9GI38DU10P,Kim Sottile
1219,2018-02-05T15:17:45.220Z,334,10667,"Cusworth, Makato",question,neutral,L918BB54V,3081 716 8019-62,K9GI38DU10P,Kim Sottile
1220,2016-10-13T11:40:08.641Z,334,10667,"Cusworth, Makato",beneficiarychange,positive,L918BB54V,3081 716 8019-62,K9GI38DU10P,Kim Sottile
1221,2013-11-04T00:59:16.594Z,334,10667,"Cusworth, Makato",complaint,negative,L918BB54V,3081 716 8019-62,K9GI38DU10P,Kim Sottile
1222,2013-05-27T15:10:03.185Z,335,10836,"Leivant, Jianhua",cancel,negative,P557HY83N,0660 810 9012-36,N8HW52LU10G,Joellen Oelschlager
1223,2014-06-11T00:15:46.161Z,335,10836,"Leivant, Jianhua",other,positive,P557HY83N,0660 810 9012-36,N8HW52LU10G,Joellen Oelschlager
1224,2011-07-27T00:59:18.992Z,335,10836,"Leivant, Jianhua",policychange,positive,P557HY83N,0660 810 9012-36,N8HW52LU10G,Joellen Oelschlager
1225,2014-10-13T17:43:38.799Z,335,10836,"Leivant, Jianhua",cancel,negative,P557HY83N,0660 810 9012-36,N8HW52LU10G,Joellen Oelschlager
1226,2010-12-28T13:44:25.571Z,335,10836,"Leivant, Jianhua",other,negative,P557HY83N,0660 810 9012-36,N8HW52LU10G,Joellen Oelschlager
1227,2014-04-13T04:10:40.465Z,335,10836,"Leivant, Jianhua",beneficiarychange,negative,P557HY83N,0660 810 9012-36,N8HW52LU10G,Joellen Oelschlager
1228,2015-05-27T05:31:36.442Z,335,10836,"Leivant, Jianhua",complaint,negative,P557HY83N,0660 810 9012-36,N8HW52LU10G,Joellen Oelschlager
1229,2013-12-25T08:57:55.284Z,335,10836,"Leivant, Jianhua",policychange,positive,P557HY83N,0660 810 9012-36,N8HW52LU10G,Joellen Oelschlager
1230,2016-05-02T06:44:18.236Z,335,10836,"Leivant, Jianhua",complaint,negative,P557HY83N,0660 810 9012-36,N8HW52LU10G,Joellen Oelschlager
1231,2017-10-06T22:11:46.568Z,336,10478,"Ushiama, Maik",question,neutral,P557HY83N,9518 330 3890-38,N8HW52LU10G,Joellen Oelschlager
1232,2015-06-09T13:44:18.571Z,336,10478,"Ushiama, Maik",policychange,negative,P557HY83N,9518 330 3890-38,N8HW52LU10G,Joellen Oelschlager
1233,2017-01-20T02:26:49.014Z,336,10478,"Ushiama, Maik",other,positive,P557HY83N,9518 330 3890-38,N8HW52LU10G,Joellen Oelschlager
1234,2011-11-03T02:58:47.397Z,336,10478,"Ushiama, Maik",other,positive,P557HY83N,9518 330 3890-38,N8HW52LU10G,Joellen Oelschlager
1235,2010-12-18T06:24:22.645Z,336,10478,"Ushiama, Maik",policychange,negative,P557HY83N,9518 330 3890-38,N8HW52LU10G,Joellen Oelschlager
1236,2011-03-26T16:46:28.543Z,337,10387,"Wrigley, Parto",policychange,negative,P557HY83N,0635 397 5716-13,N8HW52LU10G,Joellen Oelschlager
1237,2014-11-16T01:24:35.076Z,337,10387,"Wrigley, Parto",other,negative,P557HY83N,0635 397 5716-13,N8HW52LU10G,Joellen Oelschlager
1238,2016-07-02T02:53:49.217Z,337,10387,"Wrigley, Parto",other,negative,P557HY83N,0635 397 5716-13,N8HW52LU10G,Joellen Oelschlager
1239,2014-03-02T17:30:53.850Z,337,10387,"Wrigley, Parto",policychange,positive,P557HY83N,0635 397 5716-13,N8HW52LU10G,Joellen Oelschlager
1240,2014-03-16T02:16:33.760Z,337,10387,"Wrigley, Parto",other,positive,P557HY83N,0635 397 5716-13,N8HW52LU10G,Joellen Oelschlager
1241,2011-10-15T02:34:41.903Z,337,10387,"Wrigley, Parto",question,positive,P557HY83N,0635 397 5716-13,N8HW52LU10G,Joellen Oelschlager
1242,2016-08-11T14:58:12.544Z,338,10954,"Burnard, Ranga",other,positive,O515LR61V,8475 312 0308-92,I9FH70II86L,Terrell Gumprecht
1243,2012-01-19T08:42:41.809Z,338,10954,"Burnard, Ranga",other,positive,O515LR61V,8475 312 0308-92,I9FH70II86L,Terrell Gumprecht
1244,2016-11-17T13:41:51.867Z,338,10954,"Burnard, Ranga",beneficiarychange,positive,O515LR61V,8475 312 0308-92,I9FH70II86L,Terrell Gumprecht
1245,2012-10-04T09:52:51.718Z,338,10954,"Burnard, Ranga",cancel,negative,O515LR61V,8475 312 0308-92,I9FH70II86L,Terrell Gumprecht
1246,2018-05-27T16:56:57.609Z,338,10954,"Burnard, Ranga",complaint,negative,O515LR61V,8475 312 0308-92,I9FH70II86L,Terrell Gumprecht
1247,2013-05-19T04:21:41.001Z,338,10954,"Burnard, Ranga",policychange,positive,O515LR61V,8475 312 0308-92,I9FH70II86L,Terrell Gumprecht
1248,2010-01-06T17:46:11.906Z,339,10667,"Cusworth, Makato",beneficiarychange,positive,Q553OL69X,4593 963 2546-33,U8QC05QV21T,Erline Taubert
1249,2016-08-29T20:51:52.216Z,339,10667,"Cusworth, Makato",question,positive,Q553OL69X,4593 963 2546-33,U8QC05QV21T,Erline Taubert
1250,2010-09-14T14:47:48.957Z,339,10667,"Cusworth, Makato",beneficiarychange,positive,Q553OL69X,4593 963 2546-33,U8QC05QV21T,Erline Taubert
1251,2012-01-29T01:01:27.912Z,340,10219,"Kolvik, Genta",complaint,negative,L019LU99Y,6198 439 5352-57,K6TM05OV01Y,Carmela Erlewine
1252,2015-07-28T01:40:54.699Z,340,10219,"Kolvik, Genta",policychange,positive,L019LU99Y,6198 439 5352-57,K6TM05OV01Y,Carmela Erlewine
1253,2012-08-13T03:43:50.679Z,340,10219,"Kolvik, Genta",renewal,positive,L019LU99Y,6198 439 5352-57,K6TM05OV01Y,Carmela Erlewine
1254,2014-09-08T17:28:20.623Z,340,10219,"Kolvik, Genta",cancel,negative,L019LU99Y,6198 439 5352-57,K6TM05OV01Y,Carmela Erlewine
1255,2010-06-29T22:38:49.401Z,340,10219,"Kolvik, Genta",policychange,positive,L019LU99Y,6198 439 5352-57,K6TM05OV01Y,Carmela Erlewine
1256,2010-09-30T17:57:40.033Z,340,10219,"Kolvik, Genta",other,negative,L019LU99Y,6198 439 5352-57,K6TM05OV01Y,Carmela Erlewine
1257,2014-09-06T19:43:34.116Z,341,10895,"Petersohn, Vishwani",beneficiarychange,positive,L019LU99Y,2276 079 6956-13,K6TM05OV01Y,Carmela Erlewine
1258,2017-08-29T18:25:59.951Z,341,10895,"Petersohn, Vishwani",other,negative,L019LU99Y,2276 079 6956-13,K6TM05OV01Y,Carmela Erlewine
1259,2017-07-23T11:41:17.050Z,341,10895,"Petersohn, Vishwani",other,negative,L019LU99Y,2276 079 6956-13,K6TM05OV01Y,Carmela Erlewine
1260,2012-04-11T16:43:27.385Z,341,10895,"Petersohn, Vishwani",policychange,negative,L019LU99Y,2276 079 6956-13,K6TM05OV01Y,Carmela Erlewine
1261,2010-01-25T13:52:54.151Z,341,10895,"Petersohn, Vishwani",question,neutral,L019LU99Y,2276 079 6956-13,K6TM05OV01Y,Carmela Erlewine
1262,2017-02-08T02:03:02.471Z,341,10895,"Petersohn, Vishwani",other,positive,L019LU99Y,2276 079 6956-13,K6TM05OV01Y,Carmela Erlewine
1263,2013-04-02T20:22:34.735Z,341,10895,"Petersohn, Vishwani",question,negative,L019LU99Y,2276 079 6956-13,K6TM05OV01Y,Carmela Erlewine
1264,2018-02-16T10:54:32.621Z,342,10231,"Desikan, Shaowen",renewal,positive,B271ND04C,7964 733 3655-84,T5GZ09IU42V,Ione Gushi
1265,2015-01-13T10:44:42.414Z,342,10231,"Desikan, Shaowen",question,neutral,B271ND04C,7964 733 3655-84,T5GZ09IU42V,Ione Gushi
1266,2016-04-26T14:52:49.334Z,342,10231,"Desikan, Shaowen",other,positive,B271ND04C,7964 733 3655-84,T5GZ09IU42V,Ione Gushi
1267,2016-07-25T20:32:56.983Z,342,10231,"Desikan, Shaowen",other,positive,B271ND04C,7964 733 3655-84,T5GZ09IU42V,Ione Gushi
1268,2012-12-09T11:05:06.298Z,342,10231,"Desikan, Shaowen",policychange,positive,B271ND04C,7964 733 3655-84,T5GZ09IU42V,Ione Gushi
1269,2012-06-09T18:41:54.776Z,342,10231,"Desikan, Shaowen",beneficiarychange,positive,B271ND04C,7964 733 3655-84,T5GZ09IU42V,Ione Gushi
1270,2011-04-24T03:51:32.685Z,343,10210,"Alpin, Yuping",renewal,positive,B271ND04C,0088 279 0421-97,T5GZ09IU42V,Ione Gushi
1271,2018-06-19T00:50:06.695Z,343,10210,"Alpin, Yuping",other,positive,B271ND04C,0088 279 0421-97,T5GZ09IU42V,Ione Gushi
